rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2021-05-31,2021-08-02,2021-07-29,000514.SZ,3.46,3.02,-0.1271676300578034
2021-05-31,2021-08-02,2021-07-29,000880.SZ,7.94,6.83,-0.13979848866498745
2021-05-31,2021-08-02,2021-07-29,300511.SZ,8.81,7.58,-0.13961407491486955
2021-05-31,2021-08-02,2021-07-29,002718.SZ,14.13,12.37,-0.1245576786978062
2021-07-30,2021-10-08,2021-08-31,300511.SZ,7.7,6.69,-0.13116883116883116
2021-07-30,2021-10-08,2021-09-01,688606.SH,143.0,123.27,-0.137972027972028
2021-07-30,2021-10-08,2021-09-22,002853.SZ,18.13,15.45,-0.14782129067843353
2021-07-30,2021-10-08,2021-09-28,000608.SZ,3.43,2.99,-0.1282798833819242
2021-09-30,2021-12-01,2021-10-26,603757.SH,17.35,15.26,-0.12046109510086467
2021-09-30,2021-12-01,2021-10-28,300877.SZ,26.81,23.45,-0.12532637075718012
2021-09-30,2021-12-01,2021-10-28,688350.SH,21.13,18.39,-0.12967345007098907
2021-09-30,2021-12-01,2021-10-29,605100.SH,28.42,24.73,-0.12983814215341316
2021-09-30,2021-12-01,2021-10-29,603887.SH,8.21,7.05,-0.14129110840438497
2021-09-30,2021-12-01,2021-10-29,002584.SZ,6.45,5.66,-0.1224806201550388
2021-09-30,2021-12-01,2021-10-29,000526.SZ,21.36,17.99,-0.15777153558052437
2021-09-30,2021-12-01,2021-10-29,301016.SZ,26.98,23.96,-0.11193476649369904
2021-09-30,2021-12-01,2021-10-29,002774.SZ,9.58,8.3,-0.13361169102296444
2021-09-30,2021-12-01,2021-10-29,605158.SH,8.06,7.09,-0.12034739454094301
2021-09-30,2021-12-01,2021-10-29,603950.SH,18.54,15.7,-0.15318230852211434
2021-09-30,2021-12-01,2021-11-04,600889.SH,6.29,5.56,-0.11605723370429255
2021-09-30,2021-12-01,2021-11-08,601187.SH,7.9,6.95,-0.120253164556962
2021-12-31,2022-02-07,2022-01-07,603230.SH,23.28,19.16,-0.17697594501718217
2021-12-31,2022-02-07,2022-01-12,688661.SH,100.66,88.08,-0.12497516391814023
2021-12-31,2022-02-07,2022-01-21,603178.SH,14.7,12.95,-0.11904761904761907
2021-12-31,2022-02-07,2022-01-21,605286.SH,29.84,24.15,-0.19068364611260058
2021-12-31,2022-02-07,2022-01-21,603230.SH,19.98,17.26,-0.13613613613613607
2021-12-31,2022-02-07,2022-01-24,688230.SH,143.51,123.39,-0.14019928924813596
2021-12-31,2022-02-07,2022-01-26,605555.SH,40.94,35.02,-0.14460185637518308
2021-12-31,2022-02-07,2022-01-26,000833.SZ,6.67,5.62,-0.1574212893553223
2021-12-31,2022-02-07,2022-01-26,603843.SH,4.72,4.1,-0.1313559322033898
2021-12-31,2022-02-07,2022-01-26,002853.SZ,17.35,14.95,-0.1383285302593661
2021-12-31,2022-02-07,2022-01-26,003041.SZ,24.79,21.3,-0.1407825736183944
2021-12-31,2022-02-07,2022-01-26,000880.SZ,9.16,7.8,-0.14847161572052403
2021-12-31,2022-02-07,2022-01-27,688766.SH,354.56,315.0,-0.11157490974729245
2021-12-31,2022-02-07,2022-01-28,301087.SZ,78.74,69.12,-0.12217424434848856
2021-12-31,2022-02-07,2022-01-28,688317.SH,51.64,42.0,-0.1866769945778466
2021-12-31,2022-02-07,2022-01-28,301093.SZ,52.32,45.1,-0.1379969418960244
2021-12-31,2022-02-07,2022-01-28,300503.SZ,12.93,11.3,-0.1260634184068058
2021-12-31,2022-02-07,2022-01-28,688553.SH,33.73,29.45,-0.12689000889415947
2021-12-31,2022-02-07,2022-01-28,600830.SH,5.59,4.87,-0.12880143112701248
2021-12-31,2022-02-07,2022-01-28,605208.SH,21.1,18.91,-0.10379146919431281
2021-12-31,2022-02-07,2022-01-28,600843.SH,7.06,6.2,-0.12181303116147302
2021-12-31,2022-02-07,2022-01-28,603685.SH,12.63,11.0,-0.12905779889152813
2021-12-31,2022-02-07,2022-01-28,605178.SH,34.56,29.06,-0.1591435185185186
2021-12-31,2022-02-07,2022-01-28,605566.SH,30.61,26.98,-0.11858869650441028
2021-12-31,2022-02-07,2022-01-28,605028.SH,23.38,20.31,-0.1313088109495295
2022-01-28,2022-04-01,2022-03-04,301061.SZ,69.5,60.31,-0.13223021582733807
2022-01-28,2022-04-01,2022-03-08,603038.SH,11.12,9.75,-0.12320143884892076
2022-01-28,2022-04-01,2022-03-09,605555.SH,36.08,31.08,-0.13858093126385806
2022-01-28,2022-04-01,2022-03-10,301087.SZ,71.0,60.8,-0.14366197183098595
2022-01-28,2022-04-01,2022-03-10,605178.SH,29.3,25.2,-0.13993174061433455
2022-01-28,2022-04-01,2022-03-15,301189.SZ,46.46,40.3,-0.13258717176065438
2022-01-28,2022-04-01,2022-03-15,301086.SZ,75.95,65.95,-0.13166556945358787
2022-01-28,2022-04-01,2022-03-15,605368.SH,14.36,12.65,-0.11908077994428967
2022-01-28,2022-04-01,2022-03-16,002853.SZ,13.4,11.68,-0.12835820895522387
2022-01-28,2022-04-01,2022-03-16,605566.SH,27.26,22.9,-0.15994130594277345
2022-01-28,2022-04-01,2022-03-16,003041.SZ,21.02,18.44,-0.12274024738344425
2022-01-28,2022-04-01,2022-03-16,301196.SZ,47.85,41.69,-0.12873563218390816
2022-01-28,2022-04-01,2022-03-16,688236.SH,23.44,20.42,-0.12883959044368598
2022-01-28,2022-04-01,2022-03-16,688255.SH,36.56,31.0,-0.15207877461706787
2022-01-28,2022-04-01,2022-03-16,603798.SH,10.95,9.74,-0.11050228310502275
2022-01-28,2022-04-01,2022-03-16,605208.SH,18.81,16.8,-0.10685805422647521
2022-01-28,2022-04-01,2022-03-16,600785.SH,11.8,9.97,-0.1550847457627118
2022-01-28,2022-04-01,2022-03-16,300877.SZ,22.2,19.65,-0.11486486486486491
2022-01-28,2022-04-01,2022-03-16,603926.SH,15.24,13.15,-0.13713910761154857
2022-01-28,2022-04-01,2022-03-16,603115.SH,22.32,19.41,-0.1303763440860215
2022-01-28,2022-04-01,2022-03-16,603966.SH,9.26,7.87,-0.15010799136069108
2022-01-28,2022-04-01,2022-03-30,601528.SH,10.33,9.1,-0.11907066795740562
2022-01-28,2022-04-01,2022-03-30,002380.SZ,12.71,11.09,-0.12745869394177822
2022-01-28,2022-04-01,2022-03-30,688151.SH,31.21,27.33,-0.12431912848446014
2022-03-31,2022-06-01,2022-04-12,300834.SZ,39.3,34.3,-0.12722646310432573
2022-03-31,2022-06-01,2022-04-12,002988.SZ,14.58,12.65,-0.13237311385459527
2022-03-31,2022-06-01,2022-04-12,301216.SZ,32.0,26.85,-0.16093749999999996
2022-03-31,2022-06-01,2022-04-12,301200.SZ,53.88,47.03,-0.1271343726800297
2022-03-31,2022-06-01,2022-04-14,301237.SZ,42.3,37.28,-0.11867612293144203
2022-03-31,2022-06-01,2022-04-18,688257.SH,38.93,34.25,-0.12021577189827892
2022-03-31,2022-06-01,2022-04-18,300983.SZ,70.1,60.5,-0.13694721825962908
2022-03-31,2022-06-01,2022-04-18,301086.SZ,65.85,56.9,-0.1359149582384206
2022-03-31,2022-06-01,2022-04-22,300120.SZ,7.01,6.04,-0.1383737517831669
2022-03-31,2022-06-01,2022-04-22,605007.SH,17.33,14.34,-0.17253317945758795
2022-03-31,2022-06-01,2022-04-22,300976.SZ,62.24,53.73,-0.13672879177377895
2022-03-31,2022-06-01,2022-04-25,605288.SH,41.25,35.57,-0.13769696969696965
2022-03-31,2022-06-01,2022-04-25,002536.SZ,6.38,5.16,-0.19122257053291536
2022-03-31,2022-06-01,2022-04-25,603269.SH,13.7,11.25,-0.17883211678832112
2022-03-31,2022-06-01,2022-04-25,688580.SH,62.31,52.01,-0.16530251965976572
2022-03-31,2022-06-01,2022-04-25,603662.SH,19.0,16.48,-0.13263157894736843
2022-03-31,2022-06-01,2022-04-26,688211.SH,46.45,37.78,-0.18665231431646934
2022-03-31,2022-06-01,2022-04-26,300981.SZ,69.17,54.2,-0.21642330490096862
2022-03-31,2022-06-01,2022-04-26,002406.SZ,5.47,4.7,-0.14076782449725767
2022-03-31,2022-06-01,2022-04-26,605100.SH,22.18,18.8,-0.15238954012623984
2022-03-31,2022-06-01,2022-04-26,001203.SZ,13.02,11.2,-0.13978494623655913
2022-03-31,2022-06-01,2022-04-26,600843.SH,5.4,4.7,-0.12962962962962965
2022-03-31,2022-06-01,2022-04-26,002380.SZ,11.38,9.54,-0.16168717047451686
2022-03-31,2022-06-01,2022-04-26,300692.SZ,7.79,6.7,-0.13992297817715016
2022-03-31,2022-06-01,2022-04-26,688101.SH,15.6,12.54,-0.19615384615384623
2022-03-31,2022-06-01,2022-04-26,002955.SZ,18.16,14.6,-0.19603524229074898
2022-03-31,2022-06-01,2022-04-26,605208.SH,17.6,14.9,-0.15340909090909094
2022-03-31,2022-06-01,2022-04-26,688569.SH,16.87,14.72,-0.12744516893894486
2022-03-31,2022-06-01,2022-04-26,300815.SZ,23.58,18.93,-0.19720101781170474
2022-03-31,2022-06-01,2022-04-26,000755.SZ,4.44,3.66,-0.17567567567567577
2022-03-31,2022-06-01,2022-04-26,002560.SZ,5.54,4.58,-0.1732851985559567
2022-03-31,2022-06-01,2022-04-26,603903.SH,10.96,9.2,-0.16058394160583955
2022-03-31,2022-06-01,2022-04-26,601921.SH,8.2,7.05,-0.1402439024390243
2022-03-31,2022-06-01,2022-04-26,688679.SH,11.6,9.96,-0.14137931034482754
2022-03-31,2022-06-01,2022-04-26,605028.SH,19.1,16.23,-0.15026178010471203
2022-03-31,2022-06-01,2022-04-26,603788.SH,12.2,10.56,-0.1344262295081966
2022-03-31,2022-06-01,2022-04-26,920735.BJ,18.64,15.88,-0.148068669527897
2022-03-31,2022-06-01,2022-04-26,603178.SH,10.24,8.71,-0.1494140624999999
2022-03-31,2022-06-01,2022-04-26,603011.SH,6.18,5.06,-0.18122977346278324
2022-03-31,2022-06-01,2022-04-26,300660.SZ,20.41,16.16,-0.20823125918667318
2022-03-31,2022-06-01,2022-04-26,600469.SH,4.32,3.78,-0.1250000000000001
2022-03-31,2022-06-01,2022-04-26,301123.SZ,26.79,22.9,-0.14520343411720793
2022-03-31,2022-06-01,2022-04-26,300834.SZ,34.3,28.53,-0.16822157434402318
2022-03-31,2022-06-01,2022-04-26,002988.SZ,12.65,10.87,-0.14071146245059296
2022-03-31,2022-06-01,2022-04-27,605566.SH,23.9,19.53,-0.18284518828451868
2022-03-31,2022-06-01,2022-04-27,001288.SZ,15.15,12.87,-0.15049504950495052
2022-03-31,2022-06-01,2022-04-27,920418.BJ,11.7,10.01,-0.14444444444444438
2022-03-31,2022-06-01,2022-04-27,603926.SH,13.98,10.98,-0.2145922746781116
2022-03-31,2022-06-01,2022-04-27,301196.SZ,42.63,33.2,-0.2212057236687779
2022-03-31,2022-06-01,2022-04-27,002674.SZ,10.08,8.16,-0.19047619047619047
2022-03-31,2022-06-01,2022-04-27,002394.SZ,7.93,6.57,-0.1715006305170239
2022-03-31,2022-06-01,2022-04-27,001213.SZ,5.21,4.5,-0.1362763915547025
2022-03-31,2022-06-01,2022-04-27,002478.SZ,4.55,3.74,-0.17802197802197794
2022-03-31,2022-06-01,2022-04-27,603009.SH,6.18,5.11,-0.17313915857605167
2022-03-31,2022-06-01,2022-04-27,603950.SH,15.59,12.21,-0.21680564464400254
2022-03-31,2022-06-01,2022-04-27,605088.SH,13.25,11.2,-0.15471698113207555
2022-03-31,2022-06-01,2022-04-27,603928.SH,11.16,9.17,-0.17831541218637992
2022-03-31,2022-06-01,2022-04-27,603213.SH,16.7,12.6,-0.24550898203592808
2022-03-31,2022-06-01,2022-04-27,605058.SH,18.94,15.9,-0.16050686378035905
2022-03-31,2022-06-01,2022-04-27,301086.SZ,57.67,48.0,-0.16767816889197162
2022-03-31,2022-06-01,2022-04-27,688211.SH,37.78,32.18,-0.14822657490735847
2022-03-31,2022-06-01,2022-04-28,688069.SH,41.01,32.89,-0.19800048768593026
2022-03-31,2022-06-01,2022-04-28,002150.SZ,6.51,5.31,-0.18433179723502302
2022-03-31,2022-06-01,2022-04-28,300976.SZ,53.65,42.65,-0.20503261882572232
2022-03-31,2022-06-01,2022-04-29,601528.SH,9.4,8.25,-0.12234042553191493
2022-03-31,2022-06-01,2022-04-29,603071.SH,19.58,16.9,-0.13687436159346267
2022-03-31,2022-06-01,2022-04-29,605189.SH,23.13,19.09,-0.17466493731085164
2022-03-31,2022-06-01,2022-04-29,603511.SH,17.98,15.47,-0.13959955506117905
2022-03-31,2022-06-01,2022-04-29,301061.SZ,55.88,46.49,-0.16803865425912667
2022-03-31,2022-06-01,2022-04-29,603095.SH,25.3,20.3,-0.19762845849802368
2022-03-31,2022-06-01,2022-04-29,605050.SH,12.08,10.2,-0.1556291390728477
2022-03-31,2022-06-01,2022-04-29,603817.SH,6.51,5.7,-0.12442396313364046
2022-03-31,2022-06-01,2022-04-29,301237.SZ,36.66,31.88,-0.13038734315330058
2022-03-31,2022-06-01,2022-04-29,300983.SZ,60.5,52.96,-0.12462809917355366
2022-03-31,2022-06-01,2022-04-29,605288.SH,35.57,31.12,-0.12510542592071972
2022-03-31,2022-06-01,2022-04-29,688580.SH,52.01,44.26,-0.14900980580657563
2022-03-31,2022-06-01,2022-04-29,300981.SZ,54.2,44.02,-0.1878228782287823
2022-03-31,2022-06-01,2022-05-05,688057.SH,18.27,15.8,-0.1351943076081007
2022-03-31,2022-06-01,2022-05-19,603967.SH,12.71,9.9,-0.2210857592446892
2022-03-31,2022-06-01,2022-05-19,605090.SH,27.94,19.04,-0.3185397279885469
2022-03-31,2022-06-01,2022-05-31,300981.SZ,45.93,24.7,-0.4622251251905073
2022-03-31,2022-06-01,2022-06-01,603926.SH,10.98,9.5,-0.13479052823315119
2022-05-31,2022-08-01,2022-06-09,605208.SH,17.16,13.0,-0.24242424242424243
2022-05-31,2022-08-01,2022-06-13,301150.SZ,103.89,78.99,-0.2396765809991338
2022-05-31,2022-08-01,2022-06-13,605100.SH,19.73,14.15,-0.282818043588444
2022-05-31,2022-08-01,2022-06-20,301109.SZ,26.05,17.65,-0.3224568138195778
2022-05-31,2022-08-01,2022-06-21,688069.SH,37.58,30.48,-0.18893028206492812
2022-05-31,2022-08-01,2022-07-06,688075.SH,157.6,117.27,-0.25590101522842634
2022-05-31,2022-08-01,2022-07-06,002845.SZ,17.2,13.07,-0.2401162790697674
2022-05-31,2022-08-01,2022-07-18,601665.SH,5.01,4.32,-0.13772455089820346
2022-05-31,2022-08-01,2022-07-18,000608.SZ,3.04,2.69,-0.11513157894736847
2022-05-31,2022-08-01,2022-08-01,920599.BJ,8.01,7.0,-0.1260923845193508
2022-07-29,2022-10-10,2022-08-26,600841.SH,8.11,7.13,-0.12083847102342782
2022-07-29,2022-10-10,2022-08-29,688378.SH,36.78,31.5,-0.14355628058727576
2022-07-29,2022-10-10,2022-08-31,688057.SH,18.21,15.95,-0.12410763316858875
2022-07-29,2022-10-10,2022-09-01,300981.SZ,23.97,20.52,-0.14392991239048814
2022-07-29,2022-10-10,2022-09-01,301177.SZ,59.28,50.51,-0.14794197031039136
2022-07-29,2022-10-10,2022-09-02,301150.SZ,92.0,79.59,-0.13489130434782604
2022-07-29,2022-10-10,2022-09-09,688075.SH,112.48,96.3,-0.1438477951635847
2022-07-29,2022-10-10,2022-09-16,688767.SH,60.2,51.3,-0.14784053156146193
2022-07-29,2022-10-10,2022-09-16,002406.SZ,5.7,5.02,-0.11929824561403524
2022-07-29,2022-10-10,2022-09-16,300692.SZ,7.76,6.74,-0.13144329896907214
2022-07-29,2022-10-10,2022-09-16,603928.SH,12.7,11.25,-0.1141732283464566
2022-07-29,2022-10-10,2022-09-19,605006.SH,10.41,9.13,-0.12295869356388078
2022-07-29,2022-10-10,2022-09-19,300434.SZ,8.97,7.91,-0.11817168338907469
2022-07-29,2022-10-10,2022-09-19,301109.SZ,18.15,15.8,-0.12947658402203843
2022-07-29,2022-10-10,2022-09-19,600843.SH,5.71,4.98,-0.1278458844133099
2022-07-29,2022-10-10,2022-09-19,688101.SH,15.15,13.01,-0.14125412541254134
2022-07-29,2022-10-10,2022-09-19,300120.SZ,7.49,6.56,-0.12416555407209617
2022-07-29,2022-10-10,2022-09-19,600841.SH,8.03,6.97,-0.13200498132004979
2022-07-29,2022-10-10,2022-09-20,688606.SH,123.91,106.1,-0.1437333548543298
2022-07-29,2022-10-10,2022-09-20,601089.SH,17.72,15.55,-0.12246049661399538
2022-07-29,2022-10-10,2022-09-20,603230.SH,11.92,10.4,-0.12751677852348986
2022-07-29,2022-10-10,2022-09-20,605100.SH,14.48,12.68,-0.12430939226519344
2022-07-29,2022-10-10,2022-09-20,605577.SH,11.1,9.62,-0.13333333333333341
2022-07-29,2022-10-10,2022-09-20,300868.SZ,18.55,16.31,-0.12075471698113216
2022-07-29,2022-10-10,2022-09-20,000833.SZ,7.84,6.9,-0.11989795918367341
2022-07-29,2022-10-10,2022-09-22,688105.SH,69.0,60.58,-0.12202898550724639
2022-07-29,2022-10-10,2022-09-26,603511.SH,17.45,15.08,-0.1358166189111747
2022-07-29,2022-10-10,2022-09-26,603790.SH,10.63,9.2,-0.1345249294449672
2022-07-29,2022-10-10,2022-09-26,300067.SZ,3.66,3.23,-0.11748633879781423
2022-07-29,2022-10-10,2022-09-26,301150.SZ,85.8,72.62,-0.15361305361305355
2022-07-29,2022-10-10,2022-09-27,001227.SZ,4.55,3.99,-0.12307692307692297
2022-07-29,2022-10-10,2022-09-27,600113.SH,7.22,6.34,-0.12188365650969524
2022-07-29,2022-10-10,2022-09-27,001213.SZ,4.99,4.37,-0.12424849699398799
2022-07-29,2022-10-10,2022-09-27,605303.SH,12.03,10.0,-0.16874480465502906
2022-07-29,2022-10-10,2022-09-27,002412.SZ,5.94,5.18,-0.12794612794612803
2022-07-29,2022-10-10,2022-09-27,300983.SZ,34.42,29.74,-0.1359674607786172
2022-07-29,2022-10-10,2022-09-27,605599.SH,10.61,9.3,-0.12346842601319497
2022-07-29,2022-10-10,2022-09-27,301191.SZ,76.2,66.33,-0.12952755905511815
2022-07-29,2022-10-10,2022-09-27,688687.SH,17.2,15.0,-0.12790697674418605
2022-07-29,2022-10-10,2022-09-27,688767.SH,51.3,44.02,-0.14191033138401543
2022-07-29,2022-10-10,2022-09-28,688590.SH,11.06,9.25,-0.1636528028933093
2022-07-29,2022-10-10,2022-09-29,002457.SZ,8.95,7.9,-0.11731843575418988
2022-07-29,2022-10-10,2022-09-29,002094.SZ,3.94,3.49,-0.1142131979695431
2022-07-29,2022-10-10,2022-10-10,603948.SH,25.68,22.22,-0.13473520249221183
2022-07-29,2022-10-10,2022-10-10,603038.SH,8.18,7.23,-0.11613691931540338
2022-07-29,2022-10-10,2022-10-10,002758.SZ,12.28,10.83,-0.11807817589576541
2022-07-29,2022-10-10,2022-10-10,600841.SH,7.08,6.18,-0.1271186440677966
2022-09-30,2022-12-01,2022-10-31,000421.SZ,5.22,4.5,-0.13793103448275856
2022-11-30,2023-01-03,2022-12-21,688767.SH,58.5,51.22,-0.12444444444444447
2022-11-30,2023-01-03,2022-12-22,001298.SZ,41.7,36.85,-0.1163069544364509
2022-11-30,2023-01-03,2022-12-23,301379.SZ,29.03,25.3,-0.1284877712710989
2022-11-30,2023-01-03,2022-12-23,688125.SH,50.38,43.9,-0.12862246923382303
2022-11-30,2023-01-03,2022-12-23,301148.SZ,23.05,20.01,-0.13188720173535784
2022-11-30,2023-01-03,2022-12-23,688679.SH,12.21,10.68,-0.1253071253071254
2022-11-30,2023-01-03,2022-12-26,605088.SH,19.31,16.77,-0.13153806317969963
2022-11-30,2023-01-03,2023-01-03,001308.SZ,35.85,32.85,-0.08368200836820083
2022-11-30,2023-01-03,2023-01-03,688767.SH,52.99,46.47,-0.12304208341196454
2023-01-31,2023-04-03,2023-03-03,688061.SH,93.42,82.03,-0.12192250053521725
2023-01-31,2023-04-03,2023-03-16,688668.SH,64.43,56.39,-0.12478659009778059
2023-01-31,2023-04-03,2023-03-30,000608.SZ,3.21,2.81,-0.12461059190031154
2023-03-31,2023-06-01,2023-04-07,300801.SZ,21.0,18.4,-0.12380952380952392
2023-03-31,2023-06-01,2023-04-20,605399.SH,34.45,28.0,-0.1872278664731496
2023-03-31,2023-06-01,2023-04-21,003033.SZ,37.15,32.39,-0.128129205921938
2023-03-31,2023-06-01,2023-04-24,002406.SZ,5.82,4.96,-0.147766323024055
2023-03-31,2023-06-01,2023-04-25,603150.SH,28.99,25.25,-0.12901000344946534
2023-03-31,2023-06-01,2023-04-26,688606.SH,105.13,92.2,-0.1229905830876058
2023-03-31,2023-06-01,2023-04-26,301150.SZ,65.51,56.25,-0.14135246527247758
2023-03-31,2023-06-01,2023-04-26,605138.SH,9.98,8.61,-0.13727454909819647
2023-03-31,2023-06-01,2023-04-26,920491.BJ,9.47,8.36,-0.11721224920802542
2023-03-31,2023-06-01,2023-04-26,000668.SZ,11.85,10.72,-0.09535864978902941
2023-03-31,2023-06-01,2023-04-26,605566.SH,23.05,19.57,-0.15097613882863337
2023-03-31,2023-06-01,2023-04-28,001331.SZ,29.49,25.5,-0.13530010172939977
2023-03-31,2023-06-01,2023-05-05,688075.SH,79.39,68.56,-0.1364151656379896
2023-03-31,2023-06-01,2023-05-05,688767.SH,42.85,33.78,-0.21166861143523918
2023-03-31,2023-06-01,2023-05-05,603408.SH,12.09,10.62,-0.12158808933002485
2023-03-31,2023-06-01,2023-05-08,605368.SH,13.72,8.94,-0.34839650145772605
2023-03-31,2023-06-01,2023-05-10,301004.SZ,30.93,26.69,-0.1370837374717102
2023-03-31,2023-06-01,2023-05-10,301187.SZ,17.89,15.85,-0.11403018446059254
2023-03-31,2023-06-01,2023-05-16,301356.SZ,48.05,41.72,-0.13173777315296564
2023-03-31,2023-06-01,2023-05-24,605189.SH,20.98,16.65,-0.20638703527168745
2023-03-31,2023-06-01,2023-06-01,605006.SH,8.74,7.64,-0.1258581235697941
2023-05-31,2023-08-01,2023-06-08,688669.SH,23.72,17.56,-0.2596964586846543
2023-05-31,2023-08-01,2023-06-12,688606.SH,98.5,59.15,-0.399492385786802
2023-05-31,2023-08-01,2023-06-14,301356.SZ,43.1,22.79,-0.47122969837587014
2023-05-31,2023-08-01,2023-06-14,688330.SH,49.02,33.83,-0.30987352101183196
2023-05-31,2023-08-01,2023-06-26,301277.SZ,21.65,18.86,-0.12886836027713622
2023-05-31,2023-08-01,2023-06-27,688767.SH,31.42,27.49,-0.1250795671546786
2023-05-31,2023-08-01,2023-06-27,688057.SH,15.4,13.54,-0.12077922077922087
2023-05-31,2023-08-01,2023-06-27,301367.SZ,174.39,152.89,-0.12328688571592405
2023-05-31,2023-08-01,2023-06-28,301322.SZ,64.3,56.38,-0.12317262830482112
2023-05-31,2023-08-01,2023-06-30,688075.SH,67.0,44.2,-0.34029850746268653
2023-05-31,2023-08-01,2023-07-04,300839.SZ,14.0,12.16,-0.13142857142857145
2023-05-31,2023-08-01,2023-07-06,688370.SH,37.37,26.85,-0.28150923200428146
2023-05-31,2023-08-01,2023-07-11,605287.SH,24.23,17.07,-0.29550144449030125
2023-05-31,2023-08-01,2023-07-19,920735.BJ,25.2,22.16,-0.12063492063492065
2023-07-31,2023-10-09,2023-08-10,688125.SH,48.3,40.2,-0.16770186335403714
2023-07-31,2023-10-09,2023-08-10,920809.BJ,8.31,7.26,-0.12635379061371854
2023-07-31,2023-10-09,2023-08-17,688179.SH,21.55,18.94,-0.12111368909512754
2023-07-31,2023-10-09,2023-08-22,920725.BJ,14.95,13.0,-0.13043478260869557
2023-07-31,2023-10-09,2023-08-24,688338.SH,35.48,30.98,-0.12683201803833133
2023-07-31,2023-10-09,2023-08-24,688330.SH,34.35,30.29,-0.11819505094614269
2023-07-31,2023-10-09,2023-08-24,688253.SH,23.0,20.11,-0.1256521739130435
2023-07-31,2023-10-09,2023-08-24,688687.SH,21.78,18.9,-0.1322314049586778
2023-07-31,2023-10-09,2023-08-24,001269.SZ,57.69,49.83,-0.1362454498179927
2023-07-31,2023-10-09,2023-08-24,688767.SH,28.98,25.48,-0.12077294685990336
2023-07-31,2023-10-09,2023-08-24,603681.SH,14.72,12.8,-0.13043478260869568
2023-07-31,2023-10-09,2023-08-24,300839.SZ,12.0,10.54,-0.1216666666666667
2023-07-31,2023-10-09,2023-08-24,688722.SH,16.97,14.47,-0.14731879787860924
2023-07-31,2023-10-09,2023-08-25,920809.BJ,6.63,4.82,-0.27300150829562586
2023-07-31,2023-10-09,2023-08-28,301201.SZ,26.09,24.28,-0.06937523955538516
2023-07-31,2023-10-09,2023-08-28,603511.SH,17.43,16.25,-0.06769936890418815
2023-07-31,2023-10-09,2023-08-28,688275.SH,90.11,83.0,-0.07890356231272888
2023-07-31,2023-10-09,2023-08-28,300972.SZ,37.71,34.01,-0.09811721028904807
2023-07-31,2023-10-09,2023-08-28,300501.SZ,16.09,14.88,-0.07520198881292728
2023-07-31,2023-10-09,2023-08-28,300976.SZ,48.66,43.96,-0.09658857377722962
2023-07-31,2023-10-09,2023-08-28,301188.SZ,14.43,13.09,-0.0928620928620929
2023-07-31,2023-10-09,2023-08-28,301356.SZ,23.02,20.78,-0.09730668983492607
2023-07-31,2023-10-09,2023-08-28,688028.SH,21.3,19.62,-0.07887323943661972
2023-07-31,2023-10-09,2023-08-29,605259.SH,25.92,22.44,-0.1342592592592593
2023-07-31,2023-10-09,2023-08-29,688633.SH,31.31,27.36,-0.12615777706802933
2023-07-31,2023-10-09,2023-08-29,301310.SZ,61.8,52.55,-0.14967637540453071
2023-07-31,2023-10-09,2023-08-29,300733.SZ,12.36,10.7,-0.13430420711974111
2023-07-31,2023-10-09,2023-09-01,000803.SZ,6.81,5.86,-0.13950073421439046
2023-07-31,2023-10-09,2023-09-04,605158.SH,7.78,6.85,-0.11953727506426748
2023-07-31,2023-10-09,2023-09-04,688275.SH,83.0,72.79,-0.123012048192771
2023-07-31,2023-10-09,2023-09-18,301325.SZ,95.5,82.79,-0.13308900523560208
2023-07-31,2023-10-09,2023-09-18,688353.SH,35.57,30.86,-0.13241495642395285
2023-09-28,2023-12-01,2023-10-18,920593.BJ,35.8,31.38,-0.123463687150838
2023-09-28,2023-12-01,2023-10-23,688719.SH,66.5,57.5,-0.13533834586466165
2023-09-28,2023-12-01,2023-10-24,605196.SH,8.08,7.05,-0.12747524752475248
2023-09-28,2023-12-01,2023-10-24,301468.SZ,35.84,29.86,-0.16685267857142871
2023-09-28,2023-12-01,2023-10-24,301325.SZ,81.86,71.65,-0.12472514048375272
2023-09-28,2023-12-01,2023-10-24,688479.SH,27.55,23.96,-0.13030852994555353
2023-09-28,2023-12-01,2023-10-24,301148.SZ,25.3,21.85,-0.13636363636363635
2023-09-28,2023-12-01,2023-10-24,301305.SZ,20.67,17.75,-0.1412675374939527
2023-09-28,2023-12-01,2023-10-24,603173.SH,27.21,23.19,-0.14773980154355015
2023-09-28,2023-12-01,2023-10-24,301528.SZ,84.23,72.1,-0.14401044758399628
2023-09-28,2023-12-01,2023-10-27,920593.BJ,26.2,22.99,-0.12251908396946565
2023-11-30,2024-01-02,2023-12-19,603235.SH,26.48,23.3,-0.12009063444108758
2023-11-30,2024-01-02,2023-12-26,301322.SZ,44.35,38.81,-0.12491544532130772
2023-11-30,2024-01-02,2023-12-27,688317.SH,22.99,20.15,-0.12353197042192254
2023-11-30,2024-01-02,2023-12-27,301265.SZ,11.26,9.94,-0.11722912966252219
2023-11-30,2024-01-02,2023-12-27,301150.SZ,36.63,31.71,-0.13431613431613432
2023-12-29,2024-02-01,2024-01-16,001311.SZ,49.52,43.29,-0.12580775444264947
2023-12-29,2024-02-01,2024-01-18,301102.SZ,19.2,16.73,-0.12864583333333324
